year,month,rvar,rvarrf,rvar_nan,rvarrf_nan,avol,rvarfilter,rvarfilter1big,rvarfilter1small,fssvar,fssvarrf,rvol,rvolrf,rvol_nan,rvolrf_nan,fssvol,fssvolrf,rvolfilter,rvolfilter1big,rvolfilter1small,lrvol,lrvolrf,lrvol_nan,lrvolrf_nan,lfssvol,lfssvolrf,lrvolfilter,lrvolfilter1big,lrvolfilter1small,lavol,zlrvol,index,d12,e12,bm,tbl,aaa,baa,lty,ntis,rfree,svar,csp,crsp_spvw,crsp_spvwx,ip,ted,ted2,cp,ppi,npy,nber,hfrvol,lhfrvol,ads,t,infl,ltr,corpr,dfr,ret,lnrfree,exret,ret2,exret2,dp,dy,ep,de,tms,dfy,odfy,lsvar,exret3,ppivar,ppivol,ipvar,ipvol,zads,zip,fitret,fitret1big,fitret1small
1967,2,.0004139,.0004115,.0004039,.0004,.0670466,.0004109,.000411,.0004111,.0002475,.0002411,.0704751,.0702697,.0696207,.069279,.0544937,.0537888,.0702157,.070226,.0702349,-2.652495,-2.655414,-2.664693,-2.669613,-2.90967,-2.92269,-2.656184,-2.656036,-2.65591,-2.702367,-1.244328,86.78,2.89,5.4833,.540048,.0456,.0503,.0582,.0465,.017701,.0038,.0004,.000555,.007514,.00242,-.01134,.014277,.0143,.82,0,-2.113335,0,,,-.3326426,1967m2,.0122325,-.2352256,-.2162436,.018982,.0047323,.0037928,.0009395,.0047435,.0009435,-3.40212,-3.400159,-2.761669,-.6404506,.0009,.0117,.0079,-7.822974,.003714,1.01e-06,.0010048,.0002466,.0157033,-.3382881,-.6546168,.00430172,.0020429,.00376801
1967,3,.0005193,.0005049,.0004361,.0004208,.0726304,.0004935,.0004894,.0004879,.0008848,.0008433,.0789428,.0778346,.0723414,.071063,.1030432,.1005949,.0769509,.0766367,.0765149,-2.539032,-2.553169,-2.626359,-2.644188,-2.272607,-2.296654,-2.564588,-2.56868,-2.57027,-2.622372,-1.009506,90.2,2.9,5.45,.549551,.0426,.0513,.0585,.0455,.014922,.00355,.000428,.000718,.041137,.039544,-.005638,.012866,.0129,.98,0,-2.118265,0,,,-.4483919,1967m3,.0245639,.2652609,.1497965,-.1154644,.0413289,.0035437,.0377852,.0421948,.0386448,-3.437319,-3.398665,-2.806414,-.6309048,.0029,.013,.0072,-7.756454,.037587,.0000159,.0039929,.0000313,.0055933,-.4660577,-.3954852,.00426391,.00336452,.00422672
1967,4,.000855,.0008381,.0007847,.0007686,.1026389,.0008247,.0008199,.0008181,.0013379,.0012834,.1012912,.1002842,.0970386,.0960353,.1267087,.1241015,.0994791,.099192,.0990807,-2.289756,-2.299747,-2.332646,-2.343039,-2.065864,-2.086655,-2.307808,-2.310698,-2.311821,-2.276539,-.4936129,94.01,2.9,5.41,.530517,.0384,.0511,.0583,.0477,.015046,.0032,.000778,.000583,.043371,.042544,.009431,.012562,.0126,.99,0,-2.126954,0,,,-.2571103,1967m4,.0245136,-.2983928,-.0819504,.2164424,.0439391,.0031949,.0407442,.0449188,.0417188,-3.47869,-3.437319,-2.855152,-.6235383,.0093,.0106,.0072,-7.15833,.040171,8.43e-07,.0009182,.000164,.0128057,-.2549118,.2893365,.00399484,.00257648,.00444398
1967,5,.0008603,.0008788,.0008013,.0008171,.1030577,.0008962,.0009032,.000906,.0008788,.0009279,.1016033,.1026898,.0980602,.0990195,.1026908,.1055188,.1037053,.1041067,.1042689,-2.286679,-2.276042,-2.322173,-2.312438,-2.276032,-2.248866,-2.266202,-2.262339,-2.260782,-2.272466,-.4872448,89.08,2.9,5.37,.558201,.036,.0524,.0596,.0482,.011465,.003,.000811,.001363,-.04681,-.052314,-.008725,.013929,.0139,1.07,0,-2.111784,0,,,.5841159,1967m5,.0368815,-.0458091,-.2656267,-.2198176,-.0511571,.0029955,-.0541526,-.0498706,-.0528706,-3.424824,-3.47869,-2.808707,-.6161171,.0122,.0114,.0072,-7.117445,-.04981,1.48e-06,.0012152,.0002524,.015886,.6736745,-.5357761,.00369768,.000761,.00527439
1967,6,.001057,.0010504,.001088,.0010786,.0973641,.0010459,.0010445,.001044,.0010366,.0010206,.1126259,.1122736,.114265,.113767,.111529,.1106694,.1120327,.1119577,.1119303,-2.183683,-2.186816,-2.169235,-2.173603,-2.193471,-2.201207,-2.188965,-2.189634,-2.189878,-2.329298,-.2740886,90.64,2.9,5.33,.553205,.0354,.0544,.0615,.0507,.010153,.00295,.001071,.001729,.019319,.018015,-.000125,.014905,.0149,1.11,0,-2.109462,0,,,.6090996,1967m6,.0367687,-.3163882,-.2371004,.0792878,.0200234,.0029457,.0170778,.0202252,.0172752,-3.442185,-3.424824,-2.833544,-.6086404,.0153,.0108,.0071,-6.839309,.016369,1.28e-07,.0003578,3.98e-07,.0006312,.7012527,-.1449429,.00400024,.00136914,.00601495
1967,7,.0002315,.0002136,.0002363,.0002173,.0515022,.0001992,.0001941,.0001921,.0003921,.0003405,.052711,.0506234,.0532498,.0510596,.0685937,.0639188,.048895,.0482644,.0480175,-2.94293,-2.983342,-2.93276,-2.974761,-2.679555,-2.750142,-3.01808,-3.031062,-3.036191,-2.96613,-1.845403,94.75,2.9067,5.32,.526298,.0421,.0558,.0626,.0505,.006688,.003508,.000231,.001654,.046454,.045623,-.002277,.006421,.0064,.71,0,-2.117167,0,,,-.0016512,1967m7,.0617095,.0847221,.0503248,-.0343973,.0468994,.0035022,.0433972,.0480166,.0445083,-3.484223,-3.439877,-2.879769,-.6044549,.0084,.0121,.0068,-8.374912,.0429457,6.92e-08,.0002631,7.27e-06,.0026954,.0270764,-.2427421,.0038538,.00030499,.00654166
1967,8,.0002955,.0002986,.0002792,.0002822,.06221,.0003026,.0003045,.0003052,.000521,.0005353,.0595463,.0598646,.0578819,.058192,.0790703,.0801466,.0602633,.0604438,.0605202,-2.821001,-2.81567,-2.849351,-2.844007,-2.537418,-2.523898,-2.809032,-2.806041,-2.804779,-2.77724,-1.593061,93.64,2.9133,5.31,.528021,.0427,.0562,.0633,.0514,.005842,.003558,.000287,.002082,-.006824,-.012197,.01916,.006854,.0069,.73,.00313,-2.113103,0,,,.9515151,1967m8,.0364698,-.096271,-.0083677,.0879033,-.0091949,.003552,-.0127469,-.0091528,-.0127111,-3.470171,-3.481955,-2.869866,-.6003054,.0087,.0119,.0071,-8.157704,-.0103823,7.67e-06,.002769,.0003424,.0185052,1.079228,.731478,.00356822,.00432984,.0053209
1967,9,.0003656,.0003526,.0003264,.0003132,.0578871,.0003427,.0003393,.0003379,.0005122,.0004731,.0662348,.0650507,.0625814,.061308,.0783962,.0753456,.0641276,.0638054,.0636816,-2.71455,-2.732589,-2.771287,-2.791844,-2.545979,-2.585669,-2.746881,-2.751917,-2.75386,-2.84926,-1.372754,96.71,2.92,5.3,.513565,.0442,.0565,.064,.0517,.0056,.003683,.000322,.002264,.033815,.032597,-.001626,.006198,.0062,.58,.00313,-2.117083,0,,,1.386104,1967m9,.0241198,-.0047895,.1188184,.1236079,.0347721,.0036766,.0310955,.0353837,.0317004,-3.500133,-3.467874,-2.90401,-.5961232,.0075,.0123,.0075,-8.04177,.0301317,1.01e-06,.0010034,.000091,.0095417,1.558948,-.2131569,.00363617,.00374178,.00544507
1967,10,.0004243,.0004355,.000409,.0004202,.0765393,.0004465,.0004511,.0004529,.0005651,.0005937,.0713579,.0722907,.0700602,.0710106,.0823477,.0844048,.073202,.0735709,.0737213,-2.640048,-2.62706,-2.658401,-2.644926,-2.496805,-2.472131,-2.614533,-2.609505,-2.607464,-2.569951,-1.218567,93.9,2.92,5.31,.540955,.0456,.0582,.0652,.0549,.003716,.0038,.000417,.002294,-.027448,-.028701,.008145,.003766,.0038,.51,.00312,-2.112778,0,,,.3857753,1967m10,.0362863,-.3872902,-.2896719,.0976183,-.0268983,.0037928,-.0306911,-.0265398,-.0303398,-3.470647,-3.500133,-2.872638,-.5980082,.0093,.0103,.007,-7.782685,-.031248,7.18e-08,.0002679,.0000567,.0075331,.4547365,.2308933,.00342668,.00504235,.00518244
1967,11,.0009363,.0009343,.0010157,.0010131,.1096135,.0009339,.0009341,.0009343,.0010281,.0010148,.106,.1058851,.1104019,.1102588,.1110707,.1103529,.105864,.1058754,.105883,-2.244316,-2.2454,-2.203628,-2.204925,-2.197588,-2.204072,-2.2456,-2.245492,-2.245421,-2.210795,-.3995727,94,2.92,5.32,.543383,.0473,.0607,.0672,.0567,.002773,.003942,.001032,.002849,.006435,.000533,.014303,.004412,.0044,.55,.00311,-2.112986,0,,,.4030938,1967m11,.0361772,-.2114311,-.2817383,-.0703071,.0036497,.0039339,-.0002842,.0036564,-.0002853,-3.471711,-3.470647,-2.871821,-.5998897,.0094,.0105,.0065,-6.876433,.0024933,.0000101,.0031851,.000087,.0093267,.4738535,.5107481,.00362179,.00499694,.00554465
1967,12,.0002708,.0002605,.0002785,.0002656,.0594858,.000253,.0002504,.0002495,.0004047,.0003785,.0570052,.0559156,.0578133,.0564527,.0696888,.0673983,.055097,.0548202,.0547154,-2.864613,-2.883912,-2.850536,-2.874352,-2.663716,-2.697135,-2.898659,-2.903696,-2.905611,-2.822017,-1.68332,96.47,2.92,5.33,.525792,.0497,.0619,.0693,.0556,.014361,.004142,.000274,.002952,.027079,.025857,.010771,.005578,.0056,.59,.0031,-2.213805,0,,,.7503782,1967m12,.0360681,.2563568,.1635089,-.0928479,.0284565,.0041331,.0243234,.0288653,.0247236,-3.497648,-3.471711,-2.895881,-.6017676,.0059,.0137,.0074,-8.20293,.0229373,8.94e-07,.0009456,.0000393,.0062717,.8572029,.3502338,.00362441,.00500559,.00555624
1968,1,.0004731,.0004925,.0005129,.0005301,.0763287,.0005066,.0005123,.0005032,.0009079,.0009618,.0753502,.0768802,.0784492,.0797598,.1043753,.1074314,.0779699,.0784098,.0777042,-2.585608,-2.565507,-2.545305,-2.528736,-2.259762,-2.230903,-2.551433,-2.545807,-2.554846,-2.572706,-1.105901,92.24,2.93,5.3667,.556302,.05,.0617,.0684,.0536,.012854,.004167,.000523,.002504,-.041875,-.043523,-.001078,.006123,.0061,.6,.00309,-2.206474,0,,,.4216575,1968m1,.0481841,.4729729,.5304533,.0574805,-.0421947,.004158,-.0463527,-.0413169,-.0454835,-3.449391,-3.49423,-2.844181,-.6052108,.0036,.0148,.0067,-7.555412,-.0460417,.0000114,.0033798,.0000789,.0088808,.494345,-.1882527,.00347032,.00386597,.00308948
1968,2,.0007814,.0007967,.0009083,.0009273,.1039716,.0008078,.0008136,.0008049,.0010638,.0011072,.0968359,.0977795,.104404,.1054879,.1129824,.1152664,.0984566,.0988111,.098278,-2.334737,-2.325041,-2.259488,-2.249159,-2.180524,-2.160509,-2.31814,-2.314545,-2.319955,-2.263638,-.5867052,89.36,2.94,5.4033,.566211,.0498,.061,.068,.0542,.010451,.00415,.000957,.002556,-.0269,-.031973,.003583,.007355,.0074,.52,.00615,-2.197489,0,,,.6457971,1968m2,.0358177,-.0388891,.0453148,.0842039,-.0289827,.0041414,-.0331241,-.0285668,-.0327168,-3.414263,-3.445984,-2.805663,-.6086003,.0044,.0138,.007,-6.951715,-.03105,.0000243,.0049291,1.13e-06,.0010625,.7417612,.0235699,.0037914,.00413042,.00287128
1968,3,.0013934,.0013896,.0015506,.001549,.1206734,.0013885,.0013883,.0013887,.0012218,.0012125,.129308,.1291347,.1364072,.1363358,.1210872,.1206214,.1290809,.1290706,.1290905,-2.045558,-2.0469,-1.992111,-1.992634,-2.111244,-2.115098,-2.047316,-2.047396,-2.047242,-2.114668,.0117706,90.2,2.95,5.44,.56681,.0517,.0611,.0685,.056,.012677,.004308,.001555,.003403,.009696,.008585,.003121,.008646,.0086,.47,0,-2.208478,0,,,.789607,1968m3,.0601032,-.2267365,-.2123958,.0143407,.0120779,.0042991,.0077789,.0121512,.0078428,-3.420224,-3.410868,-2.80825,-.6119739,.0043,.0125,.0074,-6.466365,.0053877,.0000411,.0064117,5.49e-07,.0007407,.9005055,.002574,.0040295,.00435168,.00316708
1968,4,.0016499,.0016107,.0015543,.0015105,.1227006,.0015871,.0015758,.001593,.0020599,.0019557,.1407067,.1390259,.1365687,.1346328,.1572211,.1531928,.1380022,.1375119,.1382603,-1.961078,-1.973095,-1.990928,-2.005204,-1.850102,-1.876058,-1.980485,-1.984045,-1.978617,-2.098008,.1866095,97.59,2.9633,5.4833,.522352,.0538,.0621,.0697,.0547,.00814,.004483,.00154,.003699,.084092,.082642,.001449,.013209,.0132,.43,.00306,-2.212057,0,,,.4766099,1968m4,.0355339,.3091188,.0591452,-.2499736,.0812728,.0044733,.0767995,.0846668,.0801834,-3.494472,-3.415726,-2.879068,-.6154037,.0009,.015,.0076,-6.475924,.0796087,9.81e-07,.0009904,1.11e-06,.0010519,.5550041,-.0734113,.00400868,.00461576,.00294202
1968,5,.0003897,.0003836,.0003707,.0003597,.0721866,.0003808,.0003798,.0003814,.0005654,.0005522,.0683854,.0678428,.066693,.0657016,.0823733,.0814058,.0675987,.0675077,.0676535,-2.682596,-2.690562,-2.707655,-2.722632,-2.496493,-2.508309,-2.694167,-2.695513,-2.693356,-2.628501,-1.306623,98.68,2.9767,5.5267,.530033,.0566,.0627,.0703,.0547,.010646,.004717,.000364,.002965,.016374,.011104,.011218,.013694,.0137,.52,0,-2.217488,0,,,.1393272,1968m5,.0354298,.052838,.0390831,-.0137549,.0136179,.0047056,.0089123,.0137111,.0089944,-3.501067,-3.48996,-2.882291,-.6187755,-.0019,.0156,.0076,-7.918072,.0116573,5.40e-06,.0023247,.0000331,.0057561,.1826951,.370548,.00355794,.00609162,.00234463
1968,6,.0005133,.0005089,.0005545,.0005491,.0784997,.0005075,.0005073,.0005078,.0006962,.0006882,.0784856,.0781435,.0815741,.0811758,.0914003,.0908765,.0780407,.0780231,.0780585,-2.54484,-2.549209,-2.506243,-2.511138,-2.392506,-2.398253,-2.550524,-2.550751,-2.550297,-2.544661,-1.021527,99.58,2.99,5.57,.530742,.0552,.0628,.0707,.0534,.01209,.0046,.000545,.002627,.009916,.008695,.003672,.014719,.0147,.73,0,-2.215956,0,,,.2451995,1968m6,.0716834,.3137345,.1566341,-.1571004,.0115781,.0045895,.0069887,.0116454,.0070454,-3.505688,-3.496609,-2.883566,-.6221217,-.0018,.0173,.0079,-7.514295,.005316,1.59e-06,.0012599,9.19e-06,.003031,.2995621,.0276145,.0035331,.00530689,.00180533
1968,7,.0007517,.0007629,.0008603,.0008743,.0933352,.0007715,.0007762,.0007692,.0013215,.0013546,.0949778,.0956824,.1016077,.1024299,.1259277,.1274964,.0962214,.096512,.0960771,-2.354112,-2.346721,-2.286636,-2.278577,-2.072047,-2.059667,-2.341103,-2.338088,-2.342604,-2.371558,-.6268033,97.74,3.0033,5.6,.539638,.0531,.0624,.0698,.0517,.013885,.004425,.000864,.002616,-.017444,-.018664,-.001533,.016349,.0163,.88,0,-2.212443,0,,,.2668041,1968m7,.0590972,.4075959,.4953762,.0877802,-.0160931,.0044152,-.0205084,-.0159643,-.0203893,-3.482599,-3.50125,-2.859544,-.6230549,-.0014,.0181,.0074,-7.053919,-.021869,8.47e-08,.000291,.0000146,.0038174,.3234104,-.2089305,.00352058,.00442331,.00185009
1968,8,.000326,.0003181,.000298,.0002894,.0617121,.0003145,.0003131,.0003153,.00041,.0003842,.0625476,.0617834,.0598024,.0589347,.0701441,.067901,.0614313,.0612969,.0615112,-2.771827,-2.784121,-2.816709,-2.831326,-2.657203,-2.689705,-2.789837,-2.792025,-2.788537,-2.785276,-1.491293,98.86,3.0167,5.63,.531802,.0509,.0602,.0682,.052,.018035,.004242,.000288,.002882,.016415,.011259,.00279,.018643,.0186,.79,0,-2.213727,0,,,.5808792,1968m8,.034948,-.0035941,.2772231,.2808172,.0139335,.0042327,.0097008,.014031,.0097894,-3.489541,-3.478147,-2.865595,-.623946,.0011,.0162,.008,-8.151359,.0121733,7.19e-07,.0008478,7.39e-07,.0008595,.6701016,-.0124686,.00367066,.00310526,.00197931
1968,9,.0002783,.0002572,.0002671,.0002428,.05898,.0002453,.0002398,.0002482,.0006097,.000551,.0577886,.0555531,.0566112,.0539752,.0855355,.0813151,.0542503,.0536459,.0545739,-2.850964,-2.890415,-2.871549,-2.919231,-2.458824,-2.509424,-2.914147,-2.925351,-2.9082,-2.830558,-1.655072,102.67,3.03,5.66,.509195,.0519,.0597,.0679,.0531,.018287,.004325,.00026,.002412,.039351,.03821,.003789,.015297,.0153,.63,.00305,-2.218827,0,,,.7574328,1968m9,.0348465,-.1157616,-.0617784,.0539831,.0402715,.0043157,.0359559,.0410934,.0367684,-3.522957,-3.485142,-2.898096,-.6248612,.0012,.0148,.0082,-8.253085,.035026,5.15e-06,.00227,.0000159,.003987,.8649901,.0329317,.00363135,.00277435,.00234392
1968,10,.0002617,.0002583,.0002245,.0002208,.0571762,.0002575,.0002576,.0002576,.000433,.0004243,.0560387,.0556715,.0519021,.0514793,.0720814,.071357,.0555901,.0555936,.0555996,-2.881712,-2.888287,-2.958397,-2.966576,-2.629959,-2.64006,-2.889751,-2.889686,-2.88958,-2.861617,-1.718708,103.41,3.0433,5.6933,.50032,.0535,.0609,.0684,.0543,.01941,.004458,.000228,.002547,.008587,.006751,.001983,.014917,.0149,.45,.00608,-2.214705,0,,,.5239735,1968m10,.0704911,-.1473914,-.1759735,-.0285821,.0096312,.0044484,.0051828,.0096777,.0052194,-3.525759,-3.518578,-2.899412,-.6263476,.0008,.0141,.0075,-8.385851,.0041287,.0000126,.0035542,5.04e-06,.0022454,.6072864,-.0491433,.00342537,.00366937,.00226224
1968,11,.0002913,.0002619,.0003277,.0002958,.0601018,.0002448,.0002367,.000249,.0006632,.0005765,.0591271,.0560655,.0627128,.0595764,.089208,.083173,.0541955,.0532999,.054667,-2.828066,-2.881235,-2.76919,-2.820496,-2.416785,-2.486832,-2.915158,-2.931821,-2.906494,-2.811715,-1.607683,108.37,3.0567,5.7267,.483717,.0545,.0619,.0701,.0566,.021189,.004542,.000306,.002462,.05358,.048659,.012936,.013072,.0131,.47,0,-2.221673,0,,,.6736714,1968m11,.04628,-.2790757,-.2399048,.039171,.0491974,.0045314,.044666,.0504277,.045886,-3.568215,-3.521366,-2.940412,-.6278035,.0021,.0135,.0082,-8.092085,.0490383,1.07e-06,.001035,.0001218,.0110361,.7725301,.4486238,.00341509,.00495459,.00227858
1968,12,.0003399,.0003641,.0003105,.0003307,.0647259,.0003809,.0003896,.0003765,.0004949,.0005665,.0638634,.0660987,.0610361,.0629966,.0770608,.0824489,.0676073,.0683726,.0672158,-2.751009,-2.716606,-2.796289,-2.764674,-2.56316,-2.495577,-2.694039,-2.682784,-2.699847,-2.737594,-1.448208,103.86,3.07,5.76,.504901,.0596,.0645,.0723,.0598,.031961,.004967,.000316,.002348,-.040826,-.042141,.003158,.009849,.0098,.21,.00302,-2.283441,0,,,.8111326,1968m12,.0344131,-.3583439,-.2464115,.1119324,-.0400473,.0049544,-.0450016,-.039256,-.0442226,-3.521366,-3.563874,-2.892106,-.62926,.0002,.0125,.0078,-8.05911,-.0457927,4.06e-06,.0020151,6.31e-06,.0025115,.9242666,.0042554,.00315484,.00470986,.00234806
1969,1,.0006061,.0006091,.0006944,.0006965,.0755139,.0006141,.0006134,.0006106,.0010885,.0011003,.0852858,.0854972,.0912825,.0914202,.1142912,.1149088,.0858444,.085793,.0855956,-2.461747,-2.459271,-2.393796,-2.392289,-2.169006,-2.163616,-2.455219,-2.455818,-2.458122,-2.583438,-.8495615,103.01,3.08,5.78,.503673,.0614,.0659,.0732,.0617,.036525,.005117,.000697,.002197,-.007547,-.008612,.006052,.010677,.0107,.39,.00602,-2.288013,0,,,.305699,1969m1,.0343154,-.2210292,.1801616,.4011908,-.0057292,.0051036,-.0108328,-.0057128,-.0108295,-3.509897,-3.518114,-2.880422,-.6294742,.0003,.0115,.0073,-7.268438,-.0126637,3.89e-07,.0006235,2.81e-06,.0016768,.3663444,.1357754,.0034572,.00496798,.00087478
1969,2,.000579,.0006124,.0007036,.0007456,.0776734,.0006364,.0006124,.0006162,.0013489,.0014487,.083353,.0857265,.0918856,.0945924,.1272266,.1318497,.0873883,.0857265,.0859886,-2.484671,-2.456594,-2.387211,-2.358178,-2.061786,-2.026093,-2.437394,-2.456594,-2.453541,-2.555242,-.8970042,98.13,3.09,5.8,.526397,.0612,.0666,.073,.0618,.041317,.0051,.000732,.002336,-.042321,-.047384,.006399,.013786,.0138,.5,.00599,-2.282265,0,,,-.1742112,1969m2,.0458373,.0515807,-.1759735,-.2275542,-.0459124,.005087,-.0509994,-.0448743,-.0499743,-3.458122,-3.506655,-2.828435,-.6296869,.0006,.0112,.0064,-7.219947,-.047421,.0000139,.0037325,2.57e-08,.0001603,-.1634038,.1515451,.00353052,.00228075,.00080318
1969,3,.0005553,.0005346,.0005896,.0005717,.085399,.0005235,.0005346,.0005327,.000987,.0009291,.0816326,.0800943,.0841118,.0828266,.1088318,.1055878,.0792586,.0800943,.0799507,-2.505527,-2.52455,-2.475608,-2.491006,-2.217952,-2.248212,-2.535039,-2.52455,-2.526345,-2.46042,-.9401659,101.51,3.1,5.82,.55704,.0602,.0685,.0751,.062,.039508,.005017,.00058,.002297,.034847,.033599,.007841,.016476,.0165,.8,.00298,-2.280214,0,,,.2373611,1969m3,.1051715,.0120662,-.2152833,-.2273495,.0364059,.0050041,.0314018,.0370767,.0320601,-3.488755,-3.454891,-2.858857,-.6298982,.0018,.0131,.0066,-7.452064,.0298303,8.58e-06,.0029298,.0000149,.0038619,.2909097,.2170778,.00385774,.00239723,.00095947
1969,4,.0005663,.0005542,.0005748,.0005641,.0820917,.0005485,.0005542,.0005532,.0008839,.0008523,.0824381,.081549,.0830545,.0822715,.1029905,.1011338,.0811295,.081549,.0814729,-2.495708,-2.506551,-2.488258,-2.49773,-2.273118,-2.291311,-2.511709,-2.506551,-2.507484,-2.499919,-.9198443,103.69,3.11,5.8267,.548422,.0611,.0689,.0754,.0593,.044291,.005092,.000569,.001884,.022771,.021449,-.00368,.021394,.0214,.93,.00297,-2.281939,0,,,.5084758,1969m4,.0803422,.6516289,.4849977,-.1666312,.0237447,.0050787,.0186659,.0240288,.0189372,-3.506783,-3.485535,-2.878955,-.6278281,-.0018,.0161,.0065,-7.470951,.0176793,9.44e-07,.0009713,.000038,.0061632,.5901793,-.3065025,.00366581,.00078831,.00118533
1969,5,.0004497,.0004492,.0004002,.0003989,.0748846,.0004509,.0004492,.0004493,.0006472,.0006454,.0734634,.0734167,.0693013,.0691873,.0881266,.0880064,.0735599,.0734167,.0734307,-2.610968,-2.611604,-2.669292,-2.670938,-2.428981,-2.430346,-2.609655,-2.611604,-2.611414,-2.591807,-1.158384,103.46,3.12,5.8333,.555804,.0604,.0679,.0752,.0635,.044006,.005033,.000393,.001577,.003854,-.001862,-.00378,.033919,.0339,1.31,0,-2.271134,0,,,.4107873,1969m5,.0335792,-.4527746,-.2408374,.2119372,.0002892,.0050207,-.0047315,.0002893,-.004744,-3.501352,-3.503573,-2.875602,-.6257499,.0031,.0117,.0073,-7.840866,-.0011793,7.87e-06,.002805,.000046,.0067834,.482346,-.311047,.00354197,.00072282,.00059216
1969,6,.0007434,.0007798,.0009097,.0009551,.1014183,.0008053,.0007798,.0007838,.0012113,.0013198,.0944499,.0967332,.1044839,.1070557,.1205639,.1258466,.0983026,.0967332,.0969821,-2.359686,-2.335798,-2.258722,-2.234406,-2.115576,-2.072691,-2.319705,-2.335798,-2.333229,-2.288502,-.638338,97.71,3.13,5.84,.596777,.0644,.0698,.077,.0623,.045153,.005367,.000919,.001193,-.054357,-.055686,.009769,.032077,.0321,1.79,0,-2.267865,0,,,-.0259021,1969m6,.0795812,.2892889,.042818,-.2464709,-.0545153,.0053523,-.0598676,-.0530559,-.0584226,-3.440971,-3.498152,-2.817273,-.6236978,-.0021,.0147,.0072,-6.991696,-.0597237,6.32e-07,.0007951,.0000673,.0082058,.000307,.3046972,.00356588,0,.00156076
1969,7,.0022887,.0023274,.0026192,.0026621,.1828661,.0023544,.0023274,.0023317,.0040458,.0041771,.1657257,.1671204,.1772862,.1787329,.2203394,.2238876,.1680866,.1671204,.1672732,-1.797421,-1.789041,-1.72999,-1.721863,-1.512586,-1.496611,-1.783276,-1.789041,-1.788127,-1.699001,.5253075,91.83,3.1367,5.8567,.639018,.07,.0708,.0784,.0621,.051161,.005833,.002638,.001561,-.058632,-.059919,.005279,.023756,.0238,1.65,0,-2.261108,0,,,-.3709512,1969m7,.0559558,.0990295,.0060165,-.0930129,-.0592224,.0058164,-.0650388,-.0575029,-.0633362,-3.376768,-3.438833,-2.752353,-.624415,-.0079,.0163,.0076,-5.937624,-.0644653,2.18e-08,.0001477,2.61e-06,.0016167,-.3805749,.1006458,.0039361,0,.00081377
1969,8,.000926,.0009,.0010706,.0010411,.1047702,.0008854,.0009,.0008975,.0012403,.0011775,.1054112,.1039217,.113348,.111771,.1219961,.1188699,.1030765,.1039217,.1037788,-2.249887,-2.264117,-2.177292,-2.191303,-2.103766,-2.129726,-2.272284,-2.264117,-2.265493,-2.255985,-.4111006,95.51,3.1433,5.8733,.622789,.0698,.0697,.0786,.063,.046915,.005817,.001057,.001477,.045728,.04018,.002298,.029399,.0294,1.35,.00592,-2.261172,0,,,-.6798609,1969m8,.0556959,-.0797289,-.0237378,.0559912,.0420307,.0057998,.0362309,.0429265,.0371098,-3.413958,-3.374666,-2.788814,-.6251435,-.0068,.0156,.0089,-6.85185,.0399113,.0000287,.0053607,9.49e-06,.0030814,-.7215645,-.0348279,.00434412,0,.00003992
1969,9,.0009046,.000921,.0008867,.0009023,.1066354,.0009337,.000921,.0009229,.001355,.0014024,.1041883,.1051283,.1031543,.104053,.1275162,.1297259,.1058486,.1051283,.1052389,-2.261556,-2.252573,-2.271529,-2.262855,-2.059512,-2.042331,-2.245746,-2.252573,-2.251523,-2.23834,-.4352512,93.12,3.15,5.89,.640888,.0709,.0714,.0805,.0677,.048391,.005908,.000888,.002175,-.023941,-.025285,-.000226,.027923,.0279,1.39,.00294,-2.256818,0,,,-1.041542,1969m9,.0554387,-.4804236,-.2565333,.2238903,-.022527,.0058909,-.0284179,-.0222751,-.0281835,-3.386487,-3.411829,-2.760633,-.6258535,-.0032,.0128,.0091,-7.02612,-.0298493,4.58e-08,.0002141,2.89e-06,.0016986,-1.120806,-.1495329,.00411345,0,.00020991
1969,10,.0007667,.0007423,.0008635,.0008345,.0987602,.0007286,.0007423,.00074,.0011119,.0010373,.0959167,.0943813,.1017924,.100067,.1155115,.1115705,.0935054,.0943813,.0942334,-2.344275,-2.360413,-2.28482,-2.301915,-2.158385,-2.193099,-2.369736,-2.360413,-2.36198,-2.315061,-.6064436,97.24,3.1533,5.8533,.608769,.07,.0733,.0822,.0653,.04863,.005833,.00086,.001845,.0469,.044661,.000295,.027416,.0274,1.56,.00587,-2.255862,0,,,-1.360393,1969m10,.0439496,.5375586,.1635089,-.3740497,.0459918,.0058164,.0401754,.0470658,.0412325,-3.428733,-3.385439,-2.810177,-.6185561,-.0047,.0169,.0089,-7.05801,.0410667,6.79e-06,.0026063,3.58e-06,.0018909,-1.472769,-.1258557,.00429003,0,.0008532
